,content,retweets,favorites,mentions,hashtags,Volume,returns,wordCount
2019-08-11,"China wants to make a deal so badly. Thousands of companies are leaving because of the Tariffs, they must stem the flow. At the same time China may be hoping for a Democrat to win so they could continue the great ripoff of America, & the theft of hundreds of Billions of $’s!",17263,76379,,,2851630000.0,-0.0123173221779722,53
2019-08-11,"Think how wonderful it is to be able to fight back and show, to so many, how totally dishonest the Fake News Media really is. It may be the most corrupt and disgusting business (almost) there is! MAKE AMERICA GREAT AGAIN!",31893,142326,,,2851630000.0,-0.0123173221779722,41
2019-08-11,"Joe Biden just said, “We believe in facts, not truth.” Does anybody really believe he is mentally fit to be president? We are “playing” in a very big and complicated world. Joe doesn’t have a clue!",30685,150886,,,2851630000.0,-0.0123173221779722,36
2019-08-11,"Anthony Scaramucci, who was quickly terminated (11 days) from a position that he was totally incapable of handling, now seems to do nothing but television as the all time expert on “President Trump.” Like many other so-called television experts, he knows very little about me.....",20421,111059,,,2851630000.0,-0.0123173221779722,45
2019-08-11,".....other than the fact that this Administration has probably done more than any other Administration in its first 2 1/2 years of existence. Anthony, who would do anything to come back in, should remember the only reason he is on TV, and it’s not for being the Mooch!",15342,90089,,,2851630000.0,-0.0123173221779722,48
2019-08-12,"So funny to watch Little Donny Deutsch on TV with his own failing show. When I did The Apprentice, Donny would call me (along with   & others) and BEG to be on that VERY successful show. He had the TV “bug” & I would let him come on though he (& Erin) had very little..",13946,78291,@ErinBurnett,,3853600000.0,0.0151316883221812,55
2019-08-12,"..TV talent. Then, during the 2016 Election, I would watch as Joe Scarborough & his very angry Psycho wife(?) would push Donny to the point of total humiliation. He would never fight back because he wanted to stay on TV, even on a very low rated show, all in the name of ambition!",12341,71209,,,3853600000.0,0.0151316883221812,53
2019-08-12,"Many incredible things are happening right now for our Country. After years of being ripped off by other nations on both Trade Deals and the Military, things are changing fast. Big progress is being made. America is respected again. KEEP AMERICA GREAT!",25865,121689,,,3853600000.0,0.0151316883221812,42
2019-08-12,Thank you NEGOP!  …,16350,79612,,,3853600000.0,0.0151316883221812,4
2019-08-13,"Scaramucci, who like so many others had nothing to do with my Election victory, is only upset that I didn’t want him back in the Administration (where he desperately wanted to be). Also, I seldom had time to return his many calls to me. He just wanted to be on TV!",14788,76717,,,4312530000.0,-0.0292927529117426,51
2019-08-13,Two great and loyal friends!  …,26293,131387,,,4312530000.0,-0.0292927529117426,6
2019-08-13,"The United States is learning much from the failed missile explosion in Russia. We have similar, though more advanced, technology. The Russian “Skyfall” explosion has people worried about the air around the facility, and far beyond. Not good!",16918,72089,,,4312530000.0,-0.0292927529117426,38
2019-08-14,"Curt Schilling, a great pitcher and patriot, is considering a run for Congress in Arizona. Terrific!  ",13853,66730,@foxandfriends,,4038000000.0,0.002464268027652,16
2019-08-14,"Thank you John, you are a special guy!  …",10575,59610,,,4038000000.0,0.002464268027652,9
2019-08-14,I thought Chris was Fredo also. The truth hurts. Totally lost it! Low ratings    …,25435,90628,@CNNhttps,,4038000000.0,0.002464268027652,15
2019-08-14,"Through massive devaluation of their currency and pumping vast sums of money into their system, the tens of billions of dollars that the U.S. is receiving is a gift from China. Prices not up, no inflation. Farmers getting more than China would be spending. Fake News won’t report!",15435,61619,,,4038000000.0,0.002464268027652,48
2019-08-14,Thank you Steve!  …,10506,39719,,,4038000000.0,0.002464268027652,4
2019-08-14,Would Chris Cuomo be given a Red Flag for his recent rant? Filthy language and a total loss of control. He shouldn’t be allowed to have any weapon. He’s nuts!,30496,126970,,,4038000000.0,0.002464268027652,30
2019-08-14,"As usual, China said they were going to be buying “big” from our great American Farmers. So far they have not done what they said. Maybe this will be different!",10454,50540,,,4038000000.0,0.002464268027652,30
2019-08-14,"ALL THE NEWS THAT’S NOT FIT TO PRINT! “The New York Times is no longer the paper we grew up with. It is no longer a news organization. It is now an agenda driven organization out to change the Country (for the worse!).” Michael Goodwin, Highly Respected New York Post Columnist.",17856,73592,,,4038000000.0,0.002464268027652,51
2019-08-14,"Many are blaming me, and the United States, for the problems going on in Hong Kong. I can’t imagine why?",18902,111068,,,4038000000.0,0.002464268027652,20
2019-08-14,Our Intelligence has informed us that the Chinese Government is moving troops to the Border with Hong Kong. Everyone should be calm and safe!,22911,83766,,,4038000000.0,0.002464268027652,24
2019-08-14,Just landed in Pennsylvania. Looking forward to making a speech on energy. So important!,8176,45866,,,4038000000.0,0.002464268027652,14
2019-08-14,Put it back up. We are living with a Rigged & Fake Media!  …,17791,56079,,,4038000000.0,0.002464268027652,14
2019-08-14,So terrible!  …,7609,30767,,,4038000000.0,0.002464268027652,3
2019-08-14,Just leaving. Incredible Complex. JOBS! JOBS! JOBS!  …,8846,37981,,,4038000000.0,0.002464268027652,8
2019-08-14,See you in New Hampshire!  …,10484,36467,,,4038000000.0,0.002464268027652,6
2019-08-14,"It always happens! When a Conservative does even a fraction of what Chris Cuomo did with his lunatic ranting, raving, & cursing, they get destroyed by the Fake News. But when a Liberal Democrat like Chris Cuomo does it, Republicans immediately come to his defense. We never learn!",24306,95526,,,4038000000.0,0.002464268027652,48
2019-08-14,Thank you Bill!  …,14665,57995,,,4038000000.0,0.002464268027652,4
2019-08-14,"No debate on Election Security should go forward without first agreeing that Voter ID (Identification) must play a very strong part in any final agreement. Without Voter ID, it is all so meaningless!",35589,132612,,,4038000000.0,0.002464268027652,33
2019-08-14,"Great day in the incredible Commonwealth of Pennsylvania today, with the amazing energy workers, construction workers, and craft workers who make America run – and who make America PROUD. No one in the world does it better than YOU! ",18918,82044,,,4038000000.0,0.002464268027652,39
2019-08-14,"Great interview of Ron Vitiello, Former Acting Ice Director, by   on   about all of the work that is being (& has been) done on our Southern Border. Thanks Ron, terrific job! Now if only the Democrats would fix the Loopholes & Asylum.",12409,53330,"@JesseBWatters,@FoxNews",,4038000000.0,0.002464268027652,42
2019-08-15,"A fighter and champion, GREAT!  …",10932,51120,,,3498150000.0,0.0144261246578079,6
2019-08-15,"Join me tomorrow night in Manchester, New Hampshire at 7:00 P.M. Eastern! # KAG2020   …",11479,42278,,#KAG2020,3498150000.0,0.0144261246578079,15
2019-08-15,"“The Fed has got to do something! The Fed is the Central Bank of the United States, not the Central Bank of the World.” Mark Grant   Correct! The Federal Reserve acted far too quickly, and now is very, very late. Too bad, so much to gain on the upside!",12602,48684,@Varneyco,,3498150000.0,0.0144261246578079,49
2019-08-15,"“So far, you’ve had Tariffs imposed on 300 Billion Dollars worth of Chinese products, but you can’t tell me that it has hurt our economy...& it really hasn’t led to any kind of serious rise in prices at the consumer level.”     And we are taking in $Billions!",12681,53523,"@Varneyco,@FoxBusiness",,3498150000.0,0.0144261246578079,47
2019-08-15,Tremendous amounts of money pouring into the United States. People want safety!,14621,80427,,,3498150000.0,0.0144261246578079,12
2019-08-15,The Great Charles Payne   correctly stated that Fed Chair Jay Powell made TWO enormous mistakes. 1. When he said “mid cycle adjustment.” 2. We’re data dependent. “He did not do the right thing.” I agree (to put it mildly!).  ,12331,47292,"@cvpayne,@Varneyco",,3498150000.0,0.0144261246578079,39
2019-08-15,"We are winning, big time, against China. Companies & jobs are fleeing. Prices to us have not gone up, and in some cases, have come down. China is not our problem, though Hong Kong is not helping. Our problem is with the Fed. Raised too much & too fast. Now too slow to cut....",17102,80140,,,3498150000.0,0.0144261246578079,54
2019-08-15,"..Spread is way too much as other countries say THANK YOU to clueless Jay Powell and the Federal Reserve. Germany, and many others, are playing the game! CRAZY INVERTED YIELD CURVE! We should easily be reaping big Rewards & Gains, but the Fed is holding us back. We will Win!",14227,65894,,,3498150000.0,0.0144261246578079,50
2019-08-15,"Unlike others, our economy is strong!  …",10034,43319,,,3498150000.0,0.0144261246578079,7
2019-08-15,Sad!  …,12010,47573,,,3498150000.0,0.0144261246578079,2
2019-08-15,"Good things were stated on the call with China the other day. They are eating the Tariffs with the devaluation of their currency and “pouring” money into their system. The American consumer is fine with or without the September date, but much good will come from the short.....",15511,83209,,,3498150000.0,0.0144261246578079,48
2019-08-15,"..deferral to December. It actually helps China more than us, but will be reciprocated. Millions of jobs are being lost in China to other non-Tariffed countries. Thousands of companies are leaving. Of course China wants to make a deal. Let them work humanely with Hong Kong first!",15429,80486,,,3498150000.0,0.0144261246578079,47
2019-08-15,"I know President Xi of China very well. He is a great leader who very much has the respect of his people. He is also a good man in a “tough business.” I have ZERO doubt that if President Xi wants to quickly and humanely solve the Hong Kong problem, he can do it. Personal meeting?",21214,98782,,,3498150000.0,0.0144261246578079,56
2019-08-18,Major consideration is being given to naming ANTIFA an “ORGANIZATION OF TERROR.” Portland is being watched very closely. Hopefully the Mayor will be able to properly do his job!,36755,156214,,,3212880000.0,0.0121058654924306,29
2019-08-18,"Thank you to   A great and legitimate reporter, as opposed to those at the Failing New York Times!  …",12213,44352,@SaraCarterDC,,3212880000.0,0.0121058654924306,19
2019-08-18,The Fake News Media HATES to see this!  …,17650,69235,,,3212880000.0,0.0121058654924306,9
2019-08-18,Thank you!  …,8085,44974,,,3212880000.0,0.0121058654924306,3
2019-08-18,Such a disgrace at the once great    …,13752,47792,@nytimes,,3212880000.0,0.0121058654924306,8
2019-08-19,"The Failing New York Times, in one of the most devastating portrayals of bad journalism in history, got caught by a leaker that they are shifting from their Phony Russian Collusion Narrative (the Mueller Report & his testimony were a total disaster), to a Racism Witch Hunt.....",24860,105951,,,3066300000.0,-0.0079147276011313,47
2019-08-19,".....”Journalism” has reached a new low in the history of our Country. It is nothing more than an evil propaganda machine for the Democrat Party. The reporting is so false, biased and evil that it has now become a very sick joke...But the public is aware! # CROOKEDJOURNALISM",23912,102675,,#CROOKEDJOURNALISM,3066300000.0,-0.0079147276011313,48
2019-08-19,"With all that this Administration has accomplished, think what my Poll Numbers would be if we had an honest Media, which we do not!",19095,92933,,,3066300000.0,-0.0079147276011313,24
2019-08-19,MAKE AMERICA GREAT AGAIN!,42337,238630,,,3066300000.0,-0.0079147276011313,4
2019-08-19,Doing really well!  …,11158,45452,,,3066300000.0,-0.0079147276011313,4
2019-08-19,"We are doing very well with China, and talking!",13075,79788,,,3066300000.0,-0.0079147276011313,9
2019-08-19,"Juan Williams at   is so pathetic, and yet when he met me in the Fox Building lobby, he couldn’t have been nicer as he asked me to take a picture of him and me for his family. Yet he is always nasty and wrong!",19747,92365,@FoxNews,,3066300000.0,-0.0079147276011313,44
2019-08-19,"Our economy is the best in the world, by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down, China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!",16699,72368,,,3066300000.0,-0.0079147276011313,45
2019-08-19,House Democrats want to take action against Israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it & the Israeli people. Dems have such disdain for Israel! What happened? AOC Plus 4 is the new face of the Democrat Party!,21128,85697,,,3066300000.0,-0.0079147276011313,49
2019-08-19,Thank you   I couldn’t agree more!  …,18000,78992,@TedCruz,,3066300000.0,-0.0079147276011313,7
2019-08-19,"The New York Times will be out of business soon after I leave office, hopefully in 6 years. They have Zero credibility and are losing a fortune, even now, especially after their massive unfunded liability. I’m fairly certain they’ll endorse me just to keep it all going!",19404,96706,,,3066300000.0,-0.0079147276011313,47
2019-08-20,"Great cohesion inside the Republican Party, the best I have ever seen. Despite all of the Fake News, my Poll Numbers are great. New internal polls show them to be the strongest we’ve had so far! Think what they’d be if I got fair media coverage!",17651,78622,,,3011190000.0,0.0082467985955796,46
2019-08-20,"Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellacked, & then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself, bad on TV. Abused staff,...",16204,81969,,,3011190000.0,0.0082467985955796,48
2019-08-20,"....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy, “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!",13490,71029,,,3011190000.0,0.0082467985955796,53
2019-08-20,"Democrats want Open Borders and Crime! So dangerous for our Country. But we are building a big, beautiful, NEW Wall! I will protect America, the Dems don’t know where to start! ",16068,62182,,,3011190000.0,0.0082467985955796,31
2019-08-20,"Our Economy is very strong, despite the horrendous lack of vision by Jay Powell and the Fed, but the Democrats are trying to “will” the Economy to be bad for purposes of the 2020 Election. Very Selfish! Our dollar is so strong that it is sadly hurting other parts of the world...",18162,84096,,,3011190000.0,0.0082467985955796,52
2019-08-20,".....The Fed Rate, over a fairly short period of time, should be reduced by at least 100 basis points, with perhaps some quantitative easing as well. If that happened, our Economy would be even better, and the World Economy would be greatly and quickly enhanced-good for everyone!",13773,65075,,,3011190000.0,0.0082467985955796,47
2019-08-20,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought!  ",56478,165848,@JudicialWatch,,3011190000.0,0.0082467985955796,42
2019-08-20,Massive overflow crowds in New Hampshire last week. Couldn’t get into packed SNHU Arena. Fake and Corrupt News would like you to believe otherwise. MAKE AMERICA GREAT AGAIN! ,17750,73502,,,3011190000.0,0.0082467985955796,28
2019-08-20,THANK YOU! # MAGA ,19335,84624,,#MAGApic,3011190000.0,0.0082467985955796,4
2019-08-20,"Spoke to my two good friends, Prime Minister Modi of India, and Prime Minister Khan of Pakistan, regarding Trade, Strategic Partnerships and, most importantly, for India and Pakistan to work towards reducing tensions in Kashmir. A tough situation, but good conversations!",20711,106357,,,3011190000.0,0.0082467985955796,41
2019-08-20,"Great discussion with Prime Minister   today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend, at the   in France!",14204,62476,"@BorisJohnson,@G7",,3011190000.0,0.0082467985955796,35
2019-08-20,Thank you to my great supporters at the 2019   ,12951,62830,@IowaStateFair,,3011190000.0,0.0082467985955796,9
2019-08-20,I promise not to do this to Greenland! ,63556,293335,,,3011190000.0,0.0082467985955796,8
2019-08-20,Nobody ever heard of this dope until he met me. He only lasted 11 days! ,17210,75211,,,3011190000.0,0.0082467985955796,15
2019-08-21,"Thank you Jon, working hard!  …",12542,52185,,,2890880000.0,-0.0005060748601761,6
2019-08-21,"Congratulations, Great Show!  …",4513,24798,,,2890880000.0,-0.0005060748601761,4
2019-08-21,"The Fake and Corrupt Media is sooo bad for our Country, The Enemy of the People!  …",11391,45370,,,2890880000.0,-0.0005060748601761,17
2019-08-21,Two incredible people. I can’t believe they’re not working (few work harder)!  …,7895,55331,,,2890880000.0,-0.0005060748601761,13
2019-08-21,Thank you Mike!  …,6648,33417,,,2890880000.0,-0.0005060748601761,4
2019-08-21,"Maria, despite all of their will and energy, it won’t work!  …",9268,37983,,,2890880000.0,-0.0005060748601761,12
2019-08-21,"Ratings are way down, lost all credibility. Beautiful to watch!  …",10697,46464,,,2890880000.0,-0.0005060748601761,11
2019-08-21,Just another disgruntled former employee who got fired for gross incompetence!  …,11300,49297,,,2890880000.0,-0.0005060748601761,12
2019-08-21,"The LameStream Media is far beyond Fake News, they are treading in very dangerous territory!  …",13769,54440,,,2890880000.0,-0.0005060748601761,16
2019-08-21,"Sorry, I don’t buy Rep. Tlaib’s tears. I have watched her violence, craziness and, most importantly, WORDS, for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!",40551,167407,,,2890880000.0,-0.0005060748601761,50
2019-08-21,CONGRATULATIONS   and   on the birth of Carolina Dorothy Trump. So proud!  …,15737,90260,"@EricTrump,@LaraLeaTrump",,2890880000.0,-0.0005060748601761,12
2019-08-21,"Denmark is a very special country with incredible people, but based on Prime Minister Mette Frederiksen’s comments, that she would have no interest in discussing the purchase of Greenland, I will be postponing our meeting scheduled in two weeks for another time....",20483,108615,,,2890880000.0,-0.0005060748601761,42
2019-08-21,....The Prime Minister was able to save a great deal of expense and effort for both the United States and Denmark by being so direct. I thank her for that and look forward to rescheduling sometime in the future!,14327,88522,,,2890880000.0,-0.0005060748601761,39
2019-08-22,"“Thank you to Wayne Allyn Root for the very nice words. “President Trump is the greatest President for Jews and for Israel in the history of the world, not just America, he is the best President for Israel in the history of the world...and the Jewish people in Israel love him....",18704,86503,,,3937300000.0,-0.0259463367546181,51
2019-08-22,"....like he’s the King of Israel. They love him like he is the second coming of God...But American Jews don’t know him or like him. They don’t even know what they’re doing or saying anymore. It makes no sense! But that’s OK, if he keeps doing what he’s doing, he’s good for.....",11978,59263,,,3937300000.0,-0.0259463367546181,52
2019-08-22,".....all Jews, Blacks, Gays, everyone. And importantly, he’s good for everyone in America who wants a job.” Wow!      ",12505,65067,"@newsmax,@foxandfriends,@OANN",,3937300000.0,-0.0259463367546181,18
2019-08-22,"Brandon Judd, President, National Border Patrol Council. “This will effectively end Catch and Release and curb illegal entries.”",10368,45752,,,3937300000.0,-0.0259463367546181,18
2019-08-22,Rep Tlaib wants to cut off aid to Israel. This is the new face the of Democrat Party? Read the AOC PLUS 3 statements on their hatred of Jews and Israel. Check out Rep. Omar (the great people of Minnesota won’t stand for this).,16126,61340,,,3937300000.0,-0.0259463367546181,44
2019-08-22,“The speed bump has been missteps by the Federal Reserve.”     So true!,8483,36802,"@cvpayne,@foxandfriends",,3937300000.0,-0.0259463367546181,12
2019-08-22,"The Fake News LameStream Media is doing everything possible the “create” a U.S. recession, even though the numbers & facts are working totally in the opposite direction. They would be willing to hurt many people, but that doesn’t matter to them. Our Economy is sooo strong, sorry!",15861,59721,,,3937300000.0,-0.0259463367546181,47
2019-08-22,"Doing great with China and other Trade Deals. The only problem we have is Jay Powell and the Fed. He’s like a golfer who can’t putt, has no touch. Big U.S. growth if he does the right thing, BIG CUT - but don’t count on him! So far he has called it wrong, and only let us down....",13533,62486,,,3937300000.0,-0.0259463367546181,58
2019-08-22,".....We are competing with many countries that have a far lower interest rate, and we should be lower than them. Yesterday, “highest Dollar in U.S.History.” No inflation. Wake up Federal Reserve. Such growth potential, almost like never before!",11679,52304,,,3937300000.0,-0.0259463367546181,38
2019-08-22,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!",15071,63415,,,3937300000.0,-0.0259463367546181,44
2019-08-22,"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!.....",19456,91032,,,3937300000.0,-0.0259463367546181,44
2019-08-22,....WHERE IS THE FEDERAL RESERVE?,15523,72551,,,3937300000.0,-0.0259463367546181,5
2019-08-22,On my way to the Great Commonwealth of Kentucky to deliver remarks at the   75th Annual National Convention. Look forward to being with all of my friends! # AMVETS75th  …,8430,37201,@AMVETSHQ,#AMVETS75thhttps,3937300000.0,-0.0259463367546181,30
2019-08-22,"For the record, Denmark is only at 1.35% of GDP for NATO spending. They are a wealthy country and should be at 2%. We protect Europe and yet, only 8 of the 28 NATO countries are at the 2% mark. The United States is at a much, much higher level than that....",18058,87180,,,3937300000.0,-0.0259463367546181,52
2019-08-22,"....Because of me, these countries have agreed to pay ONE HUNDRED BILLION DOLLARS more - but still way short of what they should pay for the incredible military protection provided. Sorry!",14684,79276,,,3937300000.0,-0.0259463367546181,31
2019-08-22,.   very unfair to the United States! ,12914,43478,@NATO,,3937300000.0,-0.0259463367546181,7
2019-08-22,"“Tax cuts, deregulation, and an Administration dedicated to growing business have allowed the U.S. economy to flourish. The resulting surge in job creation and record low unemployment has put the American worker in the driver’s seat.“    …",12330,48306,@SecretaryRosshttps,,3937300000.0,-0.0259463367546181,37
2019-08-22,"The Legendary Henry Ford and Alfred P. Sloan, the Founders of Ford Motor Company and General Motors, are “rolling over” at the weakness of current car company executives willing to spend more money on a car that is not as safe or good, and cost $3,000 more to consumers. Crazy!",12202,54466,,,3937300000.0,-0.0259463367546181,50
2019-08-22,"Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive car, that is far less safe and doesn’t work as well, because execs don’t want to fight California regulators. Car companies should know....",15321,80337,,,3937300000.0,-0.0259463367546181,42
2019-08-22,"....that when this Administration’s alternative is no longer available, California will squeeze them to a point of business ruin. Only reason California is now talking to them is because the Feds are giving a far better alternative, which is much better for consumers!",12113,66790,,,3937300000.0,-0.0259463367546181,43
2019-08-22,Great!   interviewed on   tonight at 9:00 P.M.  ,6039,29575,"@LouDobbs,@seanhannity,@FoxNews",,3937300000.0,-0.0259463367546181,7
2019-08-22,"It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today’s order, we express the everlasting love & loyalty of a truly grateful Nation. God bless our Vets, & God Bless America! ",27189,115383,,,3937300000.0,-0.0259463367546181,47
2019-08-22,Thank you   ,11404,39912,@RealWayneRoot,,3937300000.0,-0.0259463367546181,2
2019-08-25,"When I looked up to the sky and jokingly said “I am the chosen one,” at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding, being sarcastic, and just....",24125,127807,,,2857600000.0,0.0109829877352163,53
2019-08-25,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news & me thinking of myself as the Messiah. No more trust!",19147,107886,,,2857600000.0,0.0109829877352163,52
2019-08-25,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!",20086,77677,,,2857600000.0,0.0109829877352163,54
2019-08-25,Just had lunch with French President   Many good things are happening for both of our countries. Big weekend with other world leaders!,9945,52252,@EmmanuelMacron,,2857600000.0,0.0109829877352163,22
2019-08-25,"Looking forward to helping New York City and Governor   complete the long anticipated, and partially built, Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making, they now have the team that can get it done!",8785,42158,@andrewcuomo,,2857600000.0,0.0109829877352163,42
2019-08-25,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!,19002,72295,,,2857600000.0,0.0109829877352163,42
2019-08-25,Our great Economy is the talk of everyone!,14044,75514,,,2857600000.0,0.0109829877352163,8
2019-08-25,"France and President   have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",10722,50692,@EmmanuelMacron,,2857600000.0,0.0109829877352163,39
2019-08-25,Thank you both. Sooo nice!  …,17789,85909,,,2857600000.0,0.0109829877352163,6
2019-08-25,The Media is destroying the Free Press! Mark Levin. So True!,17147,76574,,,2857600000.0,0.0109829877352163,11
2019-08-26,"Before I arrived in France, the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense, and that the two days of meetings will be a disaster. Just like they are trying to force a Recession, they are trying to “will” America into..",20862,100360,,,3533630000.0,-0.0032031806358082,52
2019-08-26,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!",17554,89990,,,3533630000.0,-0.0032031806358082,43
2019-08-26,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.,13236,65912,,,3533630000.0,-0.0032031806358082,28
2019-08-26,"Great working breakfast this morning with Prime Minister   at the Hôtel du Palais in Biarritz, France! # G7Biarritz ",10459,48086,@BorisJohnson,#G7Biarritzpic,3533630000.0,-0.0032031806358082,18
2019-08-26,Happy Birthday Sean!  …,11663,69671,,,3533630000.0,-0.0032031806358082,4
2019-08-26,"Happy Birthday Regis, a truly special man!",6336,45128,,,3533630000.0,-0.0032031806358082,7
2019-08-26,Rasmussen at 50%.   &   are only getting worse! Now   & others on Fox. Not what it used to be!  …,8074,33150,"@MediaBuzzFNC,@FoxNews,@donnabrazile",,3533630000.0,-0.0032031806358082,20
2019-08-26,"So   gives Crooked Hillary the Questions, and now she’s on  ",12109,47415,"@donnabrazile,@FoxNews",,3533630000.0,-0.0032031806358082,10
2019-08-26,"Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers, Ranchers and more. Really big Corn purchase!",14973,65856,,,3533630000.0,-0.0032031806358082,25
2019-08-26,"The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than ever before, happens to be, “Mr. President, why does the American media hate your Country so much? Why are they rooting for it to fail?”",38352,145862,,,3533630000.0,-0.0032031806358082,48
2019-08-26,"Jesse & Emma, Great News. Congratulations!!!!!  …",6286,37485,,,3533630000.0,-0.0032031806358082,7
2019-08-26,"USMCA, make it bipartisan. Everybody wants it!  …",8237,34460,,,3533630000.0,-0.0032031806358082,8
2019-08-26,Thank you Eric. So true!  …,10183,43376,,,3533630000.0,-0.0032031806358082,6
2019-08-26,"Great meetings at the   in Biarritz, France! # G7Biarritz ",7801,34494,@G7,#G7Biarritzpic,3533630000.0,-0.0032031806358082,9
2019-08-26,A disgrace!  …,11911,42440,,,3533630000.0,-0.0032031806358082,3
2019-08-26,"In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!",20733,80801,,,3533630000.0,-0.0032031806358082,50
2019-08-26,"No, we actually had a very good and productive meeting. Nice!  …",11254,54640,,,3533630000.0,-0.0032031806358082,12
2019-08-26,"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!",14977,74585,,,3533630000.0,-0.0032031806358082,35
2019-08-26,Congratulations to Louisiana’s Champions. See you at the White House!  …,11696,60363,,,3533630000.0,-0.0032031806358082,11
2019-08-27,".   “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!",12879,54345,@SteveHiltonx,,3097420000.0,0.0065454801656796,49
2019-08-27,All Trump Haters and Lovers must watch. Thank you Steve Hilton! ,28851,85631,,,3097420000.0,0.0065454801656796,11
2019-08-27,"Great meeting this morning with President   of Egypt at the Hôtel du Palais in Biarritz, France! # G7Summit ",7793,35617,@AlsisiOfficial,#G7Summitpic,3097420000.0,0.0065454801656796,18
2019-08-27,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!,22474,94722,,,3097420000.0,0.0065454801656796,30
2019-08-27,Great respect for the fact that President Xi & his Representatives want “calm resolution.” So impressed that they are willing to come out & state the facts so accurately. This is why he is a great leader & representing a great country. Talks are continuing!  …,15379,64302,,,3097420000.0,0.0065454801656796,46
2019-08-27,"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the # G7Summit in Biarritz, France! ",8112,39158,,#G7Summit,3097420000.0,0.0065454801656796,21
2019-08-27,"Just wrapped up a great meeting with my friend Prime Minister   of India at the # G7Summit in Biarritz, France! ",23940,111452,@NarendraModi,#G7Summit,3097420000.0,0.0065454801656796,20
2019-08-27,  …,9365,37758,,,3097420000.0,0.0065454801656796,1
2019-08-27,THANK YOU FRANCE # G7Biarritz ,16311,79935,,#G7Biarritzpic,3097420000.0,0.0065454801656796,5
2019-08-27,I agree 100%!  …,9750,49137,,,3097420000.0,0.0065454801656796,4
2019-08-27,Thank you Mark!  …,12312,58099,,,3097420000.0,0.0065454801656796,4
